거래 #,타입,날짜 및 시간,신호,가격 USD,포지션 크기 (수량),포지션 크기 (가치),순손익 USD,순손익 %,유리한 변동 USD,유리한 변동 %,불리한 변동 USD,불리한 변동 %,누적 손익 USD,누적 손익 %
1788,매도 진입,2024-11-08 20:40,S2,2693.85,34.18,92075.793,222.17,0.24,222.17,0.24,-40.33,-0.04,-50963.63,-509.64
1789,매도 청산,2024-11-11 11:30,XS1,2668.905,28.38,76288.8456,545.32,0.71,545.32,0.71,-8.66,-0.01,-50418.31,-504.18
1789,매도 진입,2024-11-09 05:30,S1,2688.12,28.38,76288.8456,545.32,0.71,545.32,0.71,-8.66,-0.01,-50418.31,-504.18
1790,매도 청산,2024-11-12 16:20,XS1,2599.63,74.21,193463.9858,545.44,0.28,545.44,0.28,-161.78,-0.08,-49872.87,-498.73
1790,매도 진입,2024-11-12 15:40,S1,2606.98,74.21,193463.9858,545.44,0.28,545.44,0.28,-161.78,-0.08,-49872.87,-498.73
1791,매수 청산,2024-11-13 12:50,XL1,2610.895,140.4,366229.188,340.47,0.09,373.46,0.10,-266.76,-0.07,-49532.4,-495.32
1791,매수 진입,2024-11-13 12:30,L1,2608.47,140.4,366229.188,340.47,0.09,373.46,0.10,-266.76,-0.07,-49532.4,-495.32
1792,매수 청산,2024-11-13 12:50,XL2,2610.895,171.6,447391.23,638.35,0.14,678.68,0.15,-103.82,-0.02,-48894.05,-488.94
1792,매수 진입,2024-11-13 12:30,L2,2607.175,171.6,447391.23,638.35,0.14,678.68,0.15,-103.82,-0.02,-48894.05,-488.94
1793,매수 청산,2024-11-13 15:00,XL1,2605.825,140.4,365825.538,32.29,0.01,174.8,0.05,-205.69,-0.06,-48861.75,-488.62
1793,매수 진입,2024-11-13 14:40,L1,2605.595,140.4,365825.538,32.29,0.01,174.8,0.05,-205.69,-0.06,-48861.75,-488.62
1794,매수 청산,2024-11-13 15:00,XL2,2605.825,171.6,446897.88,261.69,0.06,435.86,0.10,-29.17,-0.01,-48600.06,-486.00
1794,매수 진입,2024-11-13 14:40,L2,2604.3,171.6,446897.88,261.69,0.06,435.86,0.10,-29.17,-0.01,-48600.06,-486.00
1795,매수 청산,2024-11-13 17:10,XL1,2605.61,140.4,365827.644,0,0.00,258.34,0.07,-633.91,-0.17,-48600.06,-486.00
1795,매수 진입,2024-11-13 15:50,L1,2605.61,140.4,365827.644,0,0.00,258.34,0.07,-633.91,-0.17,-48600.06,-486.00
1796,매수 청산,2024-11-13 17:10,XL2,2605.61,171.6,446900.454,222.22,0.05,222.22,0.05,-552.55,-0.12,-48377.84,-483.78
1796,매수 진입,2024-11-13 17:00,L2,2604.315,171.6,446900.454,222.22,0.05,222.22,0.05,-552.55,-0.12,-48377.84,-483.78
1797,매수 청산,2024-11-13 17:10,XL3,2605.61,220.62,574278.2724,571.41,0.10,571.41,0.10,-424.69,-0.07,-47806.43,-478.06
1797,매수 진입,2024-11-13 17:10,L3,2603.02,220.62,574278.2724,571.41,0.10,571.41,0.10,-424.69,-0.07,-47806.43,-478.06
1798,매수 청산,2024-11-13 17:10,XL4,2605.61,308.88,803620.818,1200,0.15,1200,0.15,-194.59,-0.02,-46606.44,-466.06
1798,매수 진입,2024-11-13 17:10,L4,2601.725,308.88,803620.818,1200,0.15,1200,0.15,-194.59,-0.02,-46606.44,-466.06
1799,매도 청산,2024-11-14 14:30,XS1,2555.825,19.84,51252.7712,545.2,1.06,545.2,1.06,-33.43,-0.07,-46061.23,-460.61
1799,매도 진입,2024-11-14 03:20,S1,2583.305,19.84,51252.7712,545.2,1.06,545.2,1.06,-33.43,-0.07,-46061.23,-460.61
1800,매도 청산,2024-11-14 17:30,XS1,2555.71,98.28,251363.8764,188.7,0.08,300.25,0.12,-222.11,-0.09,-45872.53,-458.73
1800,매도 진입,2024-11-14 16:40,S1,2557.63,98.28,251363.8764,188.7,0.08,300.25,0.12,-222.11,-0.09,-45872.53,-458.73
1801,매도 청산,2024-11-14 17:30,XS2,2555.71,120.12,307444.7376,452.85,0.15,539.94,0.18,-49.25,-0.02,-45419.68,-454.20
1801,매도 진입,2024-11-14 17:10,S2,2559.48,120.12,307444.7376,452.85,0.15,539.94,0.18,-49.25,-0.02,-45419.68,-454.20
1802,매도 청산,2024-11-15 00:20,XS1,2569.495,41.99,106893.1032,-999.99,-0.94,94.9,0.09,-999.99,-0.94,-46419.68,-464.20
1802,매도 진입,2024-11-14 19:30,S1,2545.68,41.99,106893.1032,-999.99,-0.94,94.9,0.09,-999.99,-0.94,-46419.68,-464.20
1803,매도 청산,2024-11-15 00:20,XS2,2569.495,51.32,130866.5132,-999.97,-0.76,35.41,0.03,-999.97,-0.76,-47419.64,-474.20
1803,매도 진입,2024-11-14 20:30,S2,2550.01,51.32,130866.5132,-999.97,-0.76,35.41,0.03,-999.97,-0.76,-47419.64,-474.20
1804,매도 청산,2024-11-15 00:20,XS3,2569.495,65.98,168535.3532,-999.93,-0.59,276.13,0.16,-999.93,-0.59,-48419.57,-484.20
1804,매도 진입,2024-11-14 20:40,S3,2554.34,65.98,168535.3532,-999.93,-0.59,276.13,0.16,-999.93,-0.59,-48419.57,-484.20
1805,매도 청산,2024-11-15 00:20,XS4,2569.495,92.37,236344.3479,-999.91,-0.42,402.27,0.17,-999.91,-0.42,-49419.48,-494.19
1805,매도 진입,2024-11-14 22:30,S4,2558.67,92.37,236344.3479,-999.91,-0.42,402.27,0.17,-999.91,-0.42,-49419.48,-494.19
1806,매도 청산,2024-11-15 00:20,XS5,2569.495,153.96,394599.48,-999.97,-0.25,805.98,0.20,-999.97,-0.25,-50419.45,-504.19
1806,매도 진입,2024-11-14 23:20,S5,2563,153.96,394599.48,-999.97,-0.25,805.98,0.20,-999.97,-0.25,-50419.45,-504.19
1807,매도 청산,2024-11-15 00:20,XS6,2569.495,461.89,1185824.054,-999.99,-0.08,1242.48,0.10,-999.99,-0.08,-51419.44,-514.19
1807,매도 진입,2024-11-15 00:00,S6,2567.33,461.89,1185824.054,-999.99,-0.08,1242.48,0.10,-999.99,-0.08,-51419.44,-514.19
1808,매도 청산,2024-11-15 17:20,XS1,2563.975,78.87,202211.2438,-9.46,0.00,10.65,0.01,-239.37,-0.12,-51428.9,-514.29
1808,매도 진입,2024-11-15 17:00,S1,2563.855,78.87,202211.2438,-9.46,0.00,10.65,0.01,-239.37,-0.12,-51428.9,-514.29
1809,매도 청산,2024-11-15 17:20,XS2,2563.975,96.4,247377.824,210.63,0.09,211.6,0.09,-70.37,-0.03,-51218.27,-512.18
1809,매도 진입,2024-11-15 17:00,S2,2566.16,96.4,247377.824,210.63,0.09,211.6,0.09,-70.37,-0.03,-51218.27,-512.18
1810,매수 청산,2024-11-16 03:30,반대신호정리,2565.745,22.87,58767.8955,-89.31,-0.15,84.85,0.14,-231.56,-0.39,-51307.58,-513.08
1810,매수 진입,2024-11-16 00:30,L1,2569.65,22.87,58767.8955,-89.31,-0.15,84.85,0.14,-231.56,-0.39,-51307.58,-513.08
1811,매수 청산,2024-11-16 03:30,반대신호정리,2565.745,27.95,71599.515,113.06,0.16,137.93,0.19,-60.79,-0.08,-51194.52,-511.95
1811,매수 진입,2024-11-16 02:00,L2,2561.7,27.95,71599.515,113.06,0.16,137.93,0.19,-60.79,-0.08,-51194.52,-511.95
1812,매도 청산,2024-11-18 12:00,반대신호정리,2591.105,22.87,58710.2631,-548.31,-0.93,0,0.00,-689.53,-1.17,-51742.83,-517.43
1812,매도 진입,2024-11-18 08:00,S1,2567.13,22.87,58710.2631,-548.31,-0.93,0,0.00,-689.53,-1.17,-51742.83,-517.43
1813,매도 청산,2024-11-18 12:00,반대신호정리,2591.105,27.95,71973.486,-447.9,-0.62,144.22,0.20,-620.49,-0.86,-52190.73,-521.91
1813,매도 진입,2024-11-18 08:20,S2,2575.08,27.95,71973.486,-447.9,-0.62,144.22,0.20,-620.49,-0.86,-52190.73,-521.91
1814,매수 청산,2024-11-19 10:10,XL1,2617.505,18.97,49108.87205,545.2,1.11,545.2,1.11,-156.79,-0.32,-51645.53,-516.46
1814,매수 진입,2024-11-18 12:20,L1,2588.765,18.97,49108.87205,545.2,1.11,545.2,1.11,-156.79,-0.32,-51645.53,-516.46
1815,매수 청산,2024-11-19 17:20,XL1,2621.515,93.96,246317.5494,0,0.00,492.82,0.20,-353.29,-0.14,-51645.53,-516.46
1815,매수 진입,2024-11-19 15:10,L1,2621.515,93.96,246317.5494,0,0.00,492.82,0.20,-353.29,-0.14,-51645.53,-516.46
1816,매수 청산,2024-11-19 17:20,XL2,2621.515,114.84,300832.5672,222.22,0.07,222.22,0.07,-209.58,-0.07,-51423.31,-514.23
1816,매수 진입,2024-11-19 16:10,L2,2619.58,114.84,300832.5672,222.22,0.07,222.22,0.07,-209.58,-0.07,-51423.31,-514.23
1817,매수 청산,2024-11-20 15:00,XL1,2633.677,161.61,426628.5826,-1000.04,-0.23,94.54,0.02,-1000.04,-0.23,-52423.35,-524.23
1817,매수 진입,2024-11-20 12:40,L1,2639.865,161.61,426628.5826,-1000.04,-0.23,94.54,0.02,-1000.04,-0.23,-52423.35,-524.23
1818,매수 청산,2024-11-20 15:00,XL2,2633.677,197.53,521230.3122,-1000.09,-0.19,22.72,0.00,-1000.09,-0.19,-53423.45,-534.23
1818,매수 진입,2024-11-20 12:50,L2,2638.74,197.53,521230.3122,-1000.09,-0.19,22.72,0.00,-1000.09,-0.19,-53423.45,-534.23
1819,매수 청산,2024-11-20 15:00,XL3,2633.677,253.96,669848.7054,-1000.09,-0.15,314.91,0.05,-1000.09,-0.15,-54423.54,-544.24
1819,매수 진입,2024-11-20 13:00,L3,2637.615,253.96,669848.7054,-1000.09,-0.15,314.91,0.05,-1000.09,-0.15,-54423.54,-544.24
1820,매수 청산,2024-11-20 15:00,XL4,2633.677,355.55,937404.0195,-1000.16,-0.11,739.54,0.08,-1000.16,-0.11,-55423.71,-554.24
1820,매수 진입,2024-11-20 13:30,L4,2636.49,355.55,937404.0195,-1000.16,-0.11,739.54,0.08,-1000.16,-0.11,-55423.71,-554.24
1821,매수 청산,2024-11-20 15:00,XL5,2633.677,592.59,1561690.945,-1000.29,-0.06,1899.25,0.12,-1000.29,-0.06,-56424,-564.24
1821,매수 진입,2024-11-20 14:00,L5,2635.365,592.59,1561690.945,-1000.29,-0.06,1899.25,0.12,-1000.29,-0.06,-56424,-564.24
1822,매수 청산,2024-11-20 15:00,XL6,2633.677,1777.77,4683072.845,-1000.88,-0.02,0,0.00,-1000.88,-0.02,-57424.88,-574.25
1822,매수 진입,2024-11-20 15:00,L6,2634.24,1777.77,4683072.845,-1000.88,-0.02,0,0.00,-1000.88,-0.02,-57424.88,-574.25
1823,매도 청산,2024-11-21 00:00,XS1,2646.595,44.78,117514.5867,-999.94,-0.85,146.88,0.12,-999.94,-0.85,-58424.82,-584.25
1823,매도 진입,2024-11-20 18:00,S1,2624.265,44.78,117514.5867,-999.94,-0.85,146.88,0.12,-999.94,-0.85,-58424.82,-584.25
1824,매도 청산,2024-11-21 00:00,XS2,2646.595,54.73,143848.2272,-999.92,-0.70,67.04,0.05,-999.92,-0.70,-59424.74,-594.25
1824,매도 진입,2024-11-20 21:00,S2,2628.325,54.73,143848.2272,-999.92,-0.70,67.04,0.05,-999.92,-0.70,-59424.74,-594.25
1825,매도 청산,2024-11-21 00:00,XS3,2646.595,70.37,185240.9325,-999.96,-0.54,153.76,0.08,-999.96,-0.54,-60424.69,-604.25
1825,매도 진입,2024-11-20 21:40,S3,2632.385,70.37,185240.9325,-999.96,-0.54,153.76,0.08,-999.96,-0.54,-60424.69,-604.25
1826,매도 청산,2024-11-21 00:00,XS4,2646.595,98.52,259742.5614,-999.98,-0.38,288.66,0.11,-999.98,-0.38,-61424.67,-614.25
1826,매도 진입,2024-11-20 22:10,S4,2636.445,98.52,259742.5614,-999.98,-0.38,288.66,0.11,-999.98,-0.38,-61424.67,-614.25
1827,매도 청산,2024-11-21 00:00,XS5,2646.595,164.2,433570.921,-999.98,-0.23,1147.76,0.26,-999.98,-0.23,-62424.65,-624.25
1827,매도 진입,2024-11-20 22:20,S5,2640.505,164.2,433570.921,-999.98,-0.23,1147.76,0.26,-999.98,-0.23,-62424.65,-624.25
1828,매도 청산,2024-11-21 00:00,XS6,2646.595,492.61,1302739.165,-1000,-0.08,1899.01,0.15,-1000,-0.08,-63424.65,-634.25
1828,매도 진입,2024-11-20 23:30,S6,2644.565,492.61,1302739.165,-1000,-0.08,1899.01,0.15,-1000,-0.08,-63424.65,-634.25
1829,매수 청산,2024-11-21 12:20,XL1,2653.085,147.22,390679.1862,-92.01,-0.02,4.42,0.00,-479.94,-0.12,-63516.66,-635.17
1829,매수 진입,2024-11-21 12:00,L1,2653.71,147.22,390679.1862,-92.01,-0.02,4.42,0.00,-479.94,-0.12,-63516.66,-635.17
1830,매수 청산,2024-11-21 12:20,XL2,2653.085,179.93,477259.8268,109.76,0.02,195.22,0.04,-364.36,-0.08,-63406.91,-634.07
1830,매수 진입,2024-11-21 12:00,L2,2652.475,179.93,477259.8268,109.76,0.02,195.22,0.04,-364.36,-0.08,-63406.91,-634.07
1831,매수 청산,2024-11-21 12:20,XL2,2653.085,179.93,477037.6132,331.97,0.07,417.44,0.09,-142.14,-0.03,-63074.93,-630.75
1831,매수 진입,2024-11-21 12:00,L3,2651.24,179.93,477037.6132,331.97,0.07,417.44,0.09,-142.14,-0.03,-63074.93,-630.75
1832,매수 청산,2024-11-21 12:20,XL2,2653.085,51.41,136300.2484,94.85,0.07,119.27,0.09,-40.61,-0.03,-62980.08,-629.80
1832,매수 진입,2024-11-21 12:00,L3,2651.24,51.41,136300.2484,94.85,0.07,119.27,0.09,-40.61,-0.03,-62980.08,-629.80
1833,매수 청산,2024-11-21 12:20,XL2,2653.085,128.52,340648.0434,326.44,0.10,387.49,0.11,-12.21,0.00,-62653.64,-626.54
1833,매수 진입,2024-11-21 12:00,L2,2650.545,128.52,340648.0434,326.44,0.10,387.49,0.11,-12.21,0.00,-62653.64,-626.54
1834,매수 청산,2024-11-21 12:20,XL3,2653.085,51.41,136264.5185,130.58,0.10,155,0.11,-4.88,0.00,-62523.06,-625.23
1834,매수 진입,2024-11-21 12:00,L2,2650.545,51.41,136264.5185,130.58,0.10,155,0.11,-4.88,0.00,-62523.06,-625.23
1835,매수 청산,2024-11-21 12:20,XL3,2653.085,179.93,476927.676,441.91,0.09,527.37,0.11,-32.21,-0.01,-62081.15,-620.81
1835,매수 진입,2024-11-21 12:00,L2,2650.629,179.93,476927.676,441.91,0.09,527.37,0.11,-32.21,-0.01,-62081.15,-620.81
1836,매수 청산,2024-11-22 15:00,XL1,2686.715,185.52,498490.3848,-51.02,-0.01,72.35,0.01,-723.53,-0.15,-62132.17,-621.32
1836,매수 진입,2024-11-22 14:40,L1,2686.99,185.52,498490.3848,-51.02,-0.01,72.35,0.01,-723.53,-0.15,-62132.17,-621.32
1837,매수 청산,2024-11-22 15:00,XL2,2686.715,226.75,609052.7675,159.86,0.03,159.86,0.03,-662.11,-0.11,-61972.31,-619.72
1837,매수 진입,2024-11-22 14:40,L2,2686.01,226.75,609052.7675,159.86,0.03,159.86,0.03,-662.11,-0.11,-61972.31,-619.72
1838,매수 청산,2024-11-22 15:00,XL2,2686.715,226.75,608930.3225,282.3,0.05,282.3,0.05,-539.66,-0.09,-61690.01,-616.90
1838,매수 진입,2024-11-22 14:40,L2,2685.47,226.75,608930.3225,282.3,0.05,282.3,0.05,-539.66,-0.09,-61690.01,-616.90
1839,매수 청산,2024-11-22 15:00,XL2,2686.715,226.75,608851.4135,361.21,0.06,361.21,0.06,-460.76,-0.08,-61328.8,-613.29
1839,매수 진입,2024-11-22 14:40,L2,2685.122,226.75,608851.4135,361.21,0.06,361.21,0.06,-460.76,-0.08,-61328.8,-613.29
1840,매수 청산,2024-11-22 15:00,XL2,2686.715,226.75,608713.7762,498.85,0.08,498.85,0.08,-323.12,-0.05,-60829.94,-608.30
1840,매수 진입,2024-11-22 14:40,L2,2684.515,226.75,608713.7762,498.85,0.08,498.85,0.08,-323.12,-0.05,-60829.94,-608.30
1841,매수 청산,2024-11-22 15:00,XL2,2686.715,226.75,608730.5557,482.07,0.08,482.07,0.08,-339.9,-0.06,-60347.87,-603.48
1841,매수 진입,2024-11-22 14:40,L2,2684.589,226.75,608730.5557,482.07,0.08,482.07,0.08,-339.9,-0.06,-60347.87,-603.48
1842,매수 청산,2024-11-22 15:00,XL3,2686.715,291.54,782379.3679,905.52,0.12,905.52,0.12,-151.31,-0.02,-59442.35,-594.42
1842,매수 진입,2024-11-22 14:40,L3,2683.609,291.54,782379.3679,905.52,0.12,905.52,0.12,-151.31,-0.02,-59442.35,-594.42
1843,매수 청산,2024-11-26 22:00,XL1,2636.025,43.44,114327.1296,181.8,0.16,181.8,0.16,-89.7,-0.08,-59260.55,-592.61
1843,매수 진입,2024-11-26 21:30,L1,2631.84,43.44,114327.1296,181.8,0.16,181.8,0.16,-89.7,-0.08,-59260.55,-592.61
1844,매수 청산,2024-11-27 17:20,XL2,2646.88,84.96,225060.7392,-181.81,-0.08,35.68,0.02,-181.81,-0.08,-59442.37,-594.42
1844,매수 진입,2024-11-27 17:20,L1,2649.02,84.96,225060.7392,-181.81,-0.08,35.68,0.02,-181.81,-0.08,-59442.37,-594.42
1845,매수 청산,2024-11-27 17:20,XL2,2646.88,18.88,49973.0944,0,0.00,0,0.00,0,0.00,-59442.37,-594.42
1845,매수 진입,2024-11-27 17:20,L2,2646.88,18.88,49973.0944,0,0.00,0,0.00,0,0.00,-59442.37,-594.42
1846,매수 청산,2024-11-27 17:40,XL1,2649.02,84.96,224878.9248,181.81,0.08,181.81,0.08,-117.67,-0.05,-59260.55,-592.61
1846,매수 진입,2024-11-27 17:20,L2,2646.88,84.96,224878.9248,181.81,0.08,181.81,0.08,-117.67,-0.05,-59260.55,-592.61
1847,매수 청산,2024-11-27 20:30,XL1,2648.47,84.96,225014.0112,0,0.00,132.54,0.06,-458.36,-0.20,-59260.55,-592.61
1847,매수 진입,2024-11-27 19:00,L1,2648.47,84.96,225014.0112,0,0.00,132.54,0.06,-458.36,-0.20,-59260.55,-592.61
1848,매수 청산,2024-11-27 20:30,XL2,2648.47,103.84,274794.9072,222.22,0.08,248.18,0.09,-338,-0.12,-59038.34,-590.38
1848,매수 진입,2024-11-27 20:10,L2,2646.33,103.84,274794.9072,222.22,0.08,248.18,0.09,-338,-0.12,-59038.34,-590.38
1849,매수 청산,2024-11-27 20:30,XL3,2648.47,133.51,353025.8069,571.42,0.16,604.8,0.17,-148.86,-0.04,-58466.91,-584.67
1849,매수 진입,2024-11-27 20:10,L3,2644.19,133.51,353025.8069,571.42,0.16,604.8,0.17,-148.86,-0.04,-58466.91,-584.67
1850,매도 청산,2024-11-28 12:40,XS1,2629.922,74.21,195066.5507,-99.96,-0.05,5.94,0.00,-269.38,-0.14,-58566.87,-585.67
1850,매도 진입,2024-11-28 12:20,S1,2628.575,74.21,195066.5507,-99.96,-0.05,5.94,0.00,-269.38,-0.14,-58566.87,-585.67
1851,매도 청산,2024-11-28 12:40,XS2,2629.922,90.7,238633.9675,100.04,0.04,100.04,0.04,-107.03,-0.04,-58466.83,-584.67
1851,매도 진입,2024-11-28 12:20,S2,2631.025,90.7,238633.9675,100.04,0.04,100.04,0.04,-107.03,-0.04,-58466.83,-584.67
1852,매수 청산,2024-11-28 21:30,XL1,2647.125,94.45,250020.9563,0,0.00,50.53,0.02,-297.52,-0.12,-58466.83,-584.67
1852,매수 진입,2024-11-28 20:30,L1,2647.125,94.45,250020.9563,0,0.00,50.53,0.02,-297.52,-0.12,-58466.83,-584.67
1853,매수 청산,2024-11-28 21:30,XL2,2647.125,115.44,305361.888,222.22,0.07,283.98,0.09,-141.41,-0.05,-58244.61,-582.45
1853,매수 진입,2024-11-28 20:40,L2,2645.2,115.44,305361.888,222.22,0.07,283.98,0.09,-141.41,-0.05,-58244.61,-582.45
1854,매수 청산,2024-11-29 10:10,XL1,2640.365,72.58,191637.6917,0,0.00,122.66,0.06,-455.44,-0.24,-58244.61,-582.45
1854,매수 진입,2024-11-29 02:30,L1,2640.365,72.58,191637.6917,0,0.00,122.66,0.06,-455.44,-0.24,-58244.61,-582.45
1855,매수 청산,2024-11-29 10:10,XL2,2640.365,88.71,234004.5606,222.22,0.09,222.22,0.09,-334.44,-0.14,-58022.39,-580.22
1855,매수 진입,2024-11-29 04:20,L2,2637.86,88.71,234004.5606,222.22,0.09,222.22,0.09,-334.44,-0.14,-58022.39,-580.22
1856,매도 청산,2024-12-02 17:00,XS1,2628.735,78.87,207328.3295,0,0.00,17.75,0.01,-387.65,-0.19,-58022.39,-580.22
1856,매도 진입,2024-12-02 16:10,S1,2628.735,78.87,207328.3295,0,0.00,17.75,0.01,-387.65,-0.19,-58022.39,-580.22
1857,매도 청산,2024-12-02 17:00,XS2,2628.735,96.4,253632.256,222.2,0.09,222.2,0.09,-251.6,-0.10,-57800.19,-578.00
1857,매도 진입,2024-12-02 16:20,S2,2631.04,96.4,253632.256,222.2,0.09,222.2,0.09,-251.6,-0.10,-57800.19,-578.00
1858,매도 청산,2024-12-02 17:00,XS3,2628.735,123.95,326403.1127,571.41,0.18,571.41,0.18,-37.8,-0.01,-57228.78,-572.29
1858,매도 진입,2024-12-02 16:40,S3,2633.345,123.95,326403.1127,571.41,0.18,571.41,0.18,-37.8,-0.01,-57228.78,-572.29
1859,매도 청산,2024-12-02 22:40,XS1,2647.99,56.29,148055.3653,-999.99,-0.68,202.08,0.14,-999.99,-0.68,-58228.77,-582.29
1859,매도 진입,2024-12-02 17:30,S1,2630.225,56.29,148055.3653,-999.99,-0.68,202.08,0.14,-999.99,-0.68,-58228.77,-582.29
1860,매도 청산,2024-12-02 22:40,XS2,2647.99,68.79,181155.3694,-999.86,-0.55,55.03,0.03,-999.86,-0.55,-59228.64,-592.29
1860,매도 진입,2024-12-02 18:10,S2,2633.455,68.79,181155.3694,-999.86,-0.55,55.03,0.03,-999.86,-0.55,-59228.64,-592.29
1861,매도 청산,2024-12-02 22:40,XS3,2647.99,88.45,233214.7883,-999.93,-0.43,356.45,0.15,-999.93,-0.43,-60228.56,-602.29
1861,매도 진입,2024-12-02 18:20,S3,2636.685,88.45,233214.7883,-999.93,-0.43,356.45,0.15,-999.93,-0.43,-60228.56,-602.29
1862,매도 청산,2024-12-02 22:40,XS4,2647.99,123.83,326900.6744,-999.93,-0.31,350.44,0.11,-999.93,-0.31,-61228.49,-612.28
1862,매도 진입,2024-12-02 20:10,S4,2639.915,123.83,326900.6744,-999.93,-0.31,350.44,0.11,-999.93,-0.31,-61228.49,-612.28
1863,매도 청산,2024-12-02 22:40,XS5,2647.99,206.39,545518.6965,-999.96,-0.18,1250.72,0.23,-999.96,-0.18,-62228.45,-622.28
1863,매도 진입,2024-12-02 20:20,S5,2643.145,206.39,545518.6965,-999.96,-0.18,1250.72,0.23,-999.96,-0.18,-62228.45,-622.28
1864,매도 청산,2024-12-02 22:40,XS6,2647.99,619.19,1638608.936,-999.99,-0.06,2024.75,0.12,-999.99,-0.06,-63228.44,-632.28
1864,매도 진입,2024-12-02 22:20,S6,2646.375,619.19,1638608.936,-999.99,-0.06,2024.75,0.12,-999.99,-0.06,-63228.44,-632.28
1865,매수 청산,2024-12-04 11:00,반대신호정리,2642.205,25.68,68062.4004,-210.58,-0.31,51.36,0.08,-389.69,-0.57,-63439.02,-634.39
1865,매수 진입,2024-12-03 23:40,L1,2650.405,25.68,68062.4004,-210.58,-0.31,51.36,0.08,-389.69,-0.57,-63439.02,-634.39
1866,매수 청산,2024-12-04 11:00,반대신호정리,2642.205,31.38,82947.5385,-35.15,-0.04,185.14,0.22,-254.02,-0.31,-63474.16,-634.74
1866,매수 진입,2024-12-04 00:00,L2,2643.325,31.38,82947.5385,-35.15,-0.04,185.14,0.22,-254.02,-0.31,-63474.16,-634.74
1867,매수 청산,2024-12-04 11:00,반대신호정리,2642.205,40.35,106372.4857,240.49,0.23,523.74,0.49,-40.96,-0.04,-63233.68,-632.34
1867,매수 진입,2024-12-04 00:20,L3,2636.245,40.35,106372.4857,240.49,0.23,523.74,0.49,-40.96,-0.04,-63233.68,-632.34
1868,매수 청산,2024-12-05 14:20,반대신호정리,2648.905,48.29,127875.3003,40.32,0.03,361.93,0.28,-161.05,-0.13,-63193.35,-631.93
1868,매수 진입,2024-12-05 01:50,L1,2648.07,48.29,127875.3003,40.32,0.03,361.93,0.28,-161.05,-0.13,-63193.35,-631.93
1869,매도 청산,2024-12-05 21:20,XS1,2648.76,55.26,146370.4776,0,0.00,6.08,0.00,-218.83,-0.15,-63193.35,-631.93
1869,매도 진입,2024-12-05 20:30,S1,2648.76,55.26,146370.4776,0,0.00,6.08,0.00,-218.83,-0.15,-63193.35,-631.93
1870,매도 청산,2024-12-05 21:20,XS2,2648.76,67.54,179119.457,222.21,0.12,222.21,0.12,-45.25,-0.03,-62971.15,-629.71
1870,매도 진입,2024-12-05 20:50,S2,2652.05,67.54,179119.457,222.21,0.12,222.21,0.12,-45.25,-0.03,-62971.15,-629.71
1871,매도 청산,2024-12-06 01:20,XS1,2642.02,58.46,154352.5226,-99.97,-0.06,19.88,0.01,-184.15,-0.12,-63071.12,-630.71
1871,매도 진입,2024-12-06 01:00,S1,2640.31,58.46,154352.5226,-99.97,-0.06,19.88,0.01,-184.15,-0.12,-63071.12,-630.71
1872,매도 청산,2024-12-06 01:20,XS2,2642.02,71.45,188872.359,100.03,0.05,246.5,0.13,-2.86,0.00,-62971.09,-629.71
1872,매도 진입,2024-12-06 01:00,S2,2643.42,71.45,188872.359,100.03,0.05,246.5,0.13,-2.86,0.00,-62971.09,-629.71
1873,매수 청산,2024-12-06 16:50,XL1,2639.735,182.73,481813.3275,545.45,0.11,545.45,0.11,-45.68,-0.01,-62425.64,-624.26
1873,매수 진입,2024-12-06 16:30,L1,2636.75,182.73,481813.3275,545.45,0.11,545.45,0.11,-45.68,-0.01,-62425.64,-624.26
1874,매수 청산,2024-12-06 20:10,XL1,2637.47,83.21,219463.8787,0,0.00,10.82,0.00,-411.89,-0.19,-62425.64,-624.26
1874,매수 진입,2024-12-06 19:30,L1,2637.47,83.21,219463.8787,0,0.00,10.82,0.00,-411.89,-0.19,-62425.64,-624.26
1875,매수 청산,2024-12-06 20:10,XL2,2637.47,101.7,268008.4845,222.21,0.08,222.21,0.08,-281.2,-0.10,-62203.42,-622.03
1875,매수 진입,2024-12-06 19:40,L2,2635.285,101.7,268008.4845,222.21,0.08,222.21,0.08,-281.2,-0.10,-62203.42,-622.03
1876,매수 청산,2024-12-06 20:10,XL3,2637.47,130.76,344304.156,571.42,0.17,571.42,0.17,-75.84,-0.02,-61632,-616.32
1876,매수 진입,2024-12-06 20:00,L3,2633.1,130.76,344304.156,571.42,0.17,571.42,0.17,-75.84,-0.02,-61632,-616.32
1877,매수 청산,2024-12-06 21:30,XL1,2639.52,83.21,219444.3243,190.13,0.09,329.93,0.15,-12.9,-0.01,-61441.87,-614.42
1877,매수 진입,2024-12-06 21:10,L1,2637.235,83.21,219444.3243,190.13,0.09,329.93,0.15,-12.9,-0.01,-61441.87,-614.42
1878,매수 청산,2024-12-09 10:10,반대신호정리,2637.775,35.2,92761.152,88.53,0.10,475.55,0.51,-270.51,-0.29,-61353.34,-613.53
1878,매수 진입,2024-12-07 00:50,L1,2635.26,35.2,92761.152,88.53,0.10,475.55,0.51,-270.51,-0.29,-61353.34,-613.53
1879,매수 청산,2024-12-09 20:00,XL1,2657.66,97.22,258093.8228,283.88,0.11,303.81,0.12,-34.51,-0.01,-61069.46,-610.69
